TIC,provenance,rotate?,prot,snr,power,mpower,func,gmag
245905701,Hyades,1.0,1.517450682852806,1038.0874291068812,0.4084202125510857,0.00043220789836160005,0.0215037475640023,14.388778
245907108,Hyades,1.0,1.070663811563168,1035.5237968802141,0.12740818709662394,0.0001226399203452,0.01541583842490105,9.699967
118677684,Hyades,1.0,0.5149330587023683,309.1334016675373,0.0357185911418573,0.0001150111032349,0.0075551547217725,15.108836
118675681,Hyades,1.0,0.914076782449725,8736.42846819387,0.7781048765320059,8.906936150165662e-05,0.0134788924272767,12.897306
150061097,Hyades,1.0,5.524861878453034,10300.548883578442,0.8404283245211714,9.43695369470602e-05,0.08660435910838865,10.089663
118765829,Hyades,1.0,11.235955056179767,652.7305290810978,0.07042168909309564,0.00011510773653424999,0.1336403366561667,12.552542
118766826,Hyades,1.0,0.7987220447284338,950.0090022879134,0.09910210515136465,0.0001039512320509476,0.011585296316400848,16.04029
118768350,Hyades,1.0,0.211707441694735,46.221833799389415,0.0067100065356958,0.0001451696305434,0.0029156082279297,16.187529
436561375,Hyades,1.0,11.764705882352931,199.01126438156916,0.0231542445816576,0.0001477893745042859,0.1767684559047655,13.7573
397357734,Hyades,0.0,9.708737864077662,56.945645310999,0.0088912671069098,0.000156136032147,0.2246311373288333,13.738723
397355504,Hyades,0.0,11.235955056179767,98.65943071304602,0.0119923266955606,0.0001215527660041,0.2192532309857767,13.766855
125915722,Hyades,1.0,1.8315018315018297,7213.288376288154,0.702073996017665,9.732740835526433e-05,0.0267712565475918,12.903985
436575135,Hyades,0.0,10.638297872340418,74.12080316705642,0.00417425761133125,5.265694227077724e-05,0.13869484084639805,14.538817
385475808,Hyades,1.0,1.7331022530329274,6338.884287433407,0.7109084718313486,0.00011893332602775871,0.025464222626171297,13.635109
436584697,Hyades,1.0,2.217294900221728,15390.906493042938,0.7895875513796895,5.527948507136486e-05,0.0310483533905678,12.024581
436582827,Hyades,1.0,1.2515644555694607,96.64908087199079,0.0199798516292892,0.0002067257282638,0.019657357416167,15.285325
397046970,Hyades,1.0,13.513513513513503,13152.3106991192,0.7848895291725163,9.050640276702129e-05,0.170710879898132,10.391185
436589427,Hyades,1.0,1.6891891891891877,157.42342506093908,0.0245840979683792,0.0001561654369981,0.0253445425699231,14.570421
238413980,Hyades,1.0,9.009009009009002,24845.53776798184,0.5178315250106234,3.3040215011177586e-05,0.1085947898699013,9.486969
59840611,Hyades,0.0,5.0251256281407,181.797563123455,0.0213743577273152,0.0001219350549394,0.09293858230232345,11.510047
18542733,Hyades,1.0,0.4952947003467058,96.80028592519913,0.0112947894459114,0.00012247565591495,0.007139409390054301,16.310936
59958693,Hyades,1.0,1.034126163391933,3942.522729057561,0.6178235201554119,0.0001599482787794,0.0149184470419963,13.494483
436640602,Hyades,0.0,0.4308487720809992,787.9666596152722,0.3677189834421265,0.0004973201454724,0.00595980503878235,14.185166
436639456,Hyades,1.0,2.475247524752473,303.7879986578545,0.24346055010269846,0.00069878095261845,0.0384245323970536,14.280831
436642805,Hyades,1.0,1.4388489208633082,4174.942637236573,0.38878735084651606,9.25657479178689e-05,0.0210202753449893,14.760649
60009433,Hyades,1.0,1.4771048744460844,2291.7670463758186,0.27653990573449205,0.000120489540751,0.0216394907341117,14.101388
18647501,Hyades,1.0,0.982318271119842,21579.936898295273,0.9300562876247203,4.432222575026188e-05,0.01417877267777955,13.134485
68648307,Hyades,1.0,1.4450867052023109,52.698204222848204,0.005227209374494101,9.916089254359385e-05,0.01497887732754365,15.238459
60511067,Hyades,0.0,6.773731912863725,43.261295167899696,0.0052157307861932,0.0001205634451292,0.1929949929885068,13.73327
432613905,Hyades,1.0,2.0408163265306105,2438.673451599105,0.5137103132003953,0.00034943748394275,0.028886659242923447,14.371617
389121763,Hyades,1.0,0.7518796992481196,491.56943545902004,0.3161747415408138,0.0006022795882084,0.0106505086184354,14.969386
303593764,Hyades,1.0,1.4450867052023109,208.6526572779683,0.079313265404277,0.0003801210415385,0.0195761389332639,15.798314
17294137,Hyades,1.0,0.3415300546448084,91.77372421861647,0.01333724100724775,0.0001482842886897,0.00477036489658515,17.242485
21287388,praesepe,1.0,8.849557522123886,7321.41521969766,0.41478455647686624,6.678555186599662e-05,0.1292526379081401,11.5
175264487,praesepe,1.0,1.0256410256410249,814.8834070660096,0.09595912502723807,0.00012242675310079998,0.014495651967475633,16.68
175291987,praesepe,0.0,5.181347150259064,2088.6612712376636,0.16709344343804255,8.011273349317098e-05,0.08668591764359085,9.9
195194076,praesepe,1.0,1.3404825737265404,651.6220669555887,0.0857827227793892,0.0001319281825453,0.0182286692832509,16.2
331989601,praesepe,0.0,5.747126436781605,78.83547634678825,0.0017771972808925,2.185549292970574e-05,0.14861671337094295,15.43
